Product,Year,Week,Day,Quantity_Ordered,Price_Each,Week_sin,Week_cos,Qty_Lag_1,Qty_Rolling_3
Air conditioners,2019,26,25,39,653.8461538461538,-3.216245299353273e-16,-1.0,30.0,35.333333333333336
Bluetooth Headphones,2019,26,25,48,103.32333333333332,-3.216245299353273e-16,-1.0,45.0,42.0
Phone accessories,2019,26,25,135,3.461195652173913,-3.216245299353273e-16,-1.0,135.0,123.0
Phone cables,2019,26,25,143,13.12709923664122,-3.216245299353273e-16,-1.0,170.0,149.33333333333334
Refrigerators,2019,26,25,28,1249.9935714285714,-3.216245299353273e-16,-1.0,11.0,17.0
Smartwatches,2019,26,25,57,149.99685185185186,-3.216245299353273e-16,-1.0,51.0,53.0
Washing machines,2019,26,25,50,361.9946,-3.216245299353273e-16,-1.0,47.0,43.666666666666664
Air conditioners,2019,26,26,24,645.8333333333334,-3.216245299353273e-16,-1.0,39.0,36.0
Bluetooth Headphones,2019,26,26,56,102.17181818181818,-3.216245299353273e-16,-1.0,48.0,45.666666666666664
Phone accessories,2019,26,26,157,3.4260869565217393,-3.216245299353273e-16,-1.0,135.0,124.33333333333333
Phone cables,2019,26,26,167,12.872535211267605,-3.216245299353273e-16,-1.0,143.0,150.66666666666666
Refrigerators,2019,26,26,13,1269.2246153846152,-3.216245299353273e-16,-1.0,28.0,21.0
Smartwatches,2019,26,26,62,149.99693548387097,-3.216245299353273e-16,-1.0,57.0,55.333333333333336
Washing machines,2019,26,26,52,366.7240384615385,-3.216245299353273e-16,-1.0,50.0,48.333333333333336
Air conditioners,2019,26,27,18,661.1111111111111,-3.216245299353273e-16,-1.0,24.0,31.0
Bluetooth Headphones,2019,26,27,39,103.06692307692308,-3.216245299353273e-16,-1.0,56.0,49.666666666666664
Phone accessories,2019,26,27,122,3.4963829787234046,-3.216245299353273e-16,-1.0,157.0,142.33333333333334
Phone cables,2019,26,27,145,13.111503759398495,-3.216245299353273e-16,-1.0,167.0,160.0
Refrigerators,2019,26,27,18,1466.6633333333332,-3.216245299353273e-16,-1.0,13.0,17.333333333333332
Smartwatches,2019,26,27,56,149.998,-3.216245299353273e-16,-1.0,62.0,56.666666666666664
Washing machines,2019,26,27,51,361.3656862745098,-3.216245299353273e-16,-1.0,52.0,49.666666666666664
Air conditioners,2019,26,28,42,659.5238095238095,-3.216245299353273e-16,-1.0,18.0,27.0
Bluetooth Headphones,2019,26,28,50,102.79,-3.216245299353273e-16,-1.0,39.0,47.666666666666664
Phone accessories,2019,26,28,127,3.405760869565217,-3.216245299353273e-16,-1.0,122.0,138.0
Phone cables,2019,26,28,157,13.016486486486485,-3.216245299353273e-16,-1.0,145.0,151.66666666666666
Refrigerators,2019,26,28,27,1388.8844444444444,-3.216245299353273e-16,-1.0,18.0,19.666666666666668
Smartwatches,2019,26,28,59,149.99745762711865,-3.216245299353273e-16,-1.0,56.0,58.333333333333336
Washing machines,2019,26,28,48,368.3264583333334,-3.216245299353273e-16,-1.0,51.0,51.0
Air conditioners,2019,26,29,41,651.219512195122,-3.216245299353273e-16,-1.0,42.0,28.0
Bluetooth Headphones,2019,26,29,45,102.8788888888889,-3.216245299353273e-16,-1.0,50.0,48.333333333333336
Phone accessories,2019,26,29,137,3.462222222222222,-3.216245299353273e-16,-1.0,127.0,135.33333333333334
Phone cables,2019,26,29,196,12.985307262569831,-3.216245299353273e-16,-1.0,157.0,156.33333333333334
Refrigerators,2019,26,29,23,1395.6478260869567,-3.216245299353273e-16,-1.0,27.0,19.333333333333332
Smartwatches,2019,26,29,53,149.99692307692308,-3.216245299353273e-16,-1.0,59.0,59.0
Washing machines,2019,26,29,53,365.1857692307692,-3.216245299353273e-16,-1.0,48.0,50.333333333333336
Air conditioners,2019,26,30,36,655.5555555555555,-3.216245299353273e-16,-1.0,41.0,33.666666666666664
Bluetooth Headphones,2019,26,30,52,102.14686274509803,-3.216245299353273e-16,-1.0,45.0,44.666666666666664
Phone accessories,2019,26,30,125,3.4197752808988766,-3.216245299353273e-16,-1.0,137.0,128.66666666666666
Phone cables,2019,26,30,160,13.184013605442177,-3.216245299353273e-16,-1.0,196.0,166.0
Refrigerators,2019,26,30,20,1349.9950000000001,-3.216245299353273e-16,-1.0,23.0,22.666666666666668
Smartwatches,2019,26,30,61,149.99644067796612,-3.216245299353273e-16,-1.0,53.0,56.0
Washing machines,2019,26,30,45,358.8835555555556,-3.216245299353273e-16,-1.0,53.0,50.666666666666664
Air conditioners,2019,27,1,30,660.0,-0.12053668025532283,-0.992708874098054,36.0,39.666666666666664
Bluetooth Headphones,2019,27,1,55,102.82018867924528,-0.12053668025532283,-0.992708874098054,52.0,49.0
Phone accessories,2019,27,1,142,3.4622222222222225,-0.12053668025532283,-0.992708874098054,125.0,129.66666666666666
Phone cables,2019,27,1,185,12.931734104046242,-0.12053668025532283,-0.992708874098054,160.0,171.0
Refrigerators,2019,27,1,25,1503.9972,-0.12053668025532283,-0.992708874098054,20.0,23.333333333333332
Smartwatches,2019,27,1,68,149.99588235294118,-0.12053668025532283,-0.992708874098054,61.0,57.666666666666664
Washing machines,2019,27,1,37,361.6154054054054,-0.12053668025532283,-0.992708874098054,45.0,48.666666666666664
Air conditioners,2019,27,2,32,650.0,-0.12053668025532283,-0.992708874098054,30.0,35.666666666666664
Bluetooth Headphones,2019,27,2,49,102.28166666666665,-0.12053668025532283,-0.992708874098054,55.0,50.666666666666664
Phone accessories,2019,27,2,132,3.396521739130435,-0.12053668025532283,-0.992708874098054,142.0,134.66666666666666
Phone cables,2019,27,2,174,13.133414634146343,-0.12053668025532283,-0.992708874098054,185.0,180.33333333333334
Refrigerators,2019,27,2,15,1373.3286666666668,-0.12053668025532283,-0.992708874098054,25.0,22.666666666666668
Smartwatches,2019,27,2,73,149.99694444444447,-0.12053668025532283,-0.992708874098054,68.0,60.666666666666664
Washing machines,2019,27,2,44,362.26590909090913,-0.12053668025532283,-0.992708874098054,37.0,45.0
Air conditioners,2019,27,3,44,656.8181818181819,-0.12053668025532283,-0.992708874098054,32.0,32.666666666666664
Bluetooth Headphones,2019,27,3,45,101.54555555555557,-0.12053668025532283,-0.992708874098054,49.0,52.0
Phone accessories,2019,27,3,124,3.5,-0.12053668025532283,-0.992708874098054,132.0,133.0
Phone cables,2019,27,3,173,13.007290322580644,-0.12053668025532283,-0.992708874098054,174.0,173.0
Refrigerators,2019,27,3,23,1395.6478260869567,-0.12053668025532283,-0.992708874098054,15.0,20.0
Smartwatches,2019,27,3,68,149.99676470588236,-0.12053668025532283,-0.992708874098054,73.0,67.33333333333333
Washing machines,2019,27,3,42,361.6604761904762,-0.12053668025532283,-0.992708874098054,44.0,42.0
Air conditioners,2019,27,4,36,655.5555555555555,-0.12053668025532283,-0.992708874098054,44.0,35.333333333333336
Bluetooth Headphones,2019,27,4,37,101.88189189189188,-0.12053668025532283,-0.992708874098054,45.0,49.666666666666664
Phone accessories,2019,27,4,130,3.4544329896907215,-0.12053668025532283,-0.992708874098054,124.0,132.66666666666666
Phone cables,2019,27,4,158,13.113561643835617,-0.12053668025532283,-0.992708874098054,173.0,177.33333333333334
Refrigerators,2019,27,4,32,1349.995,-0.12053668025532283,-0.992708874098054,23.0,21.0
Smartwatches,2019,27,4,58,149.99660714285713,-0.12053668025532283,-0.992708874098054,68.0,69.66666666666667
Washing machines,2019,27,4,55,369.99327272727277,-0.12053668025532283,-0.992708874098054,42.0,41.0
Air conditioners,2019,27,5,26,657.6923076923077,-0.12053668025532283,-0.992708874098054,36.0,37.333333333333336
Bluetooth Headphones,2019,27,5,52,102.2976923076923,-0.12053668025532283,-0.992708874098054,37.0,43.666666666666664
Phone accessories,2019,27,5,160,3.328495575221239,-0.12053668025532283,-0.992708874098054,130.0,128.66666666666666
Phone cables,2019,27,5,164,13.187551020408163,-0.12053668025532283,-0.992708874098054,158.0,168.33333333333334
Refrigerators,2019,27,5,16,1262.49375,-0.12053668025532283,-0.992708874098054,32.0,23.333333333333332
Smartwatches,2019,27,5,41,149.9968292682927,-0.12053668025532283,-0.992708874098054,58.0,66.33333333333333
Washing machines,2019,27,5,57,365.4324561403509,-0.12053668025532283,-0.992708874098054,55.0,47.0
Air conditioners,2019,27,6,30,660.0,-0.12053668025532283,-0.992708874098054,26.0,35.333333333333336
Bluetooth Headphones,2019,27,6,51,103.51941176470588,-0.12053668025532283,-0.992708874098054,52.0,44.666666666666664
Phone accessories,2019,27,6,123,3.45195652173913,-0.12053668025532283,-0.992708874098054,160.0,138.0
Phone cables,2019,27,6,168,13.113846153846154,-0.12053668025532283,-0.992708874098054,164.0,165.0
Refrigerators,2019,27,6,32,1393.745625,-0.12053668025532283,-0.992708874098054,16.0,23.666666666666668
Smartwatches,2019,27,6,68,149.99779411764706,-0.12053668025532283,-0.992708874098054,41.0,55.666666666666664
Washing machines,2019,27,6,47,360.63255319148936,-0.12053668025532283,-0.992708874098054,57.0,51.333333333333336
Air conditioners,2019,27,7,27,651.8518518518518,-0.12053668025532283,-0.992708874098054,30.0,30.666666666666668
Bluetooth Headphones,2019,27,7,41,102.42902439024391,-0.12053668025532283,-0.992708874098054,51.0,46.666666666666664
Phone accessories,2019,27,7,147,3.3350495049504953,-0.12053668025532283,-0.992708874098054,123.0,137.66666666666666
Phone cables,2019,27,7,181,12.877904191616768,-0.12053668025532283,-0.992708874098054,168.0,163.33333333333334
Refrigerators,2019,27,7,14,1449.9964285714286,-0.12053668025532283,-0.992708874098054,32.0,26.666666666666668
Smartwatches,2019,27,7,52,149.9953846153846,-0.12053668025532283,-0.992708874098054,68.0,55.666666666666664
Washing machines,2019,27,7,49,359.790612244898,-0.12053668025532283,-0.992708874098054,47.0,53.0
Air conditioners,2019,28,8,39,638.4615384615385,-0.23931566428755743,-0.9709418174260521,27.0,27.666666666666668
Bluetooth Headphones,2019,28,8,41,101.94121951219512,-0.23931566428755743,-0.9709418174260521,41.0,48.0
Phone accessories,2019,28,8,143,3.3456122448979593,-0.23931566428755743,-0.9709418174260521,147.0,143.33333333333334
Phone cables,2019,28,8,184,12.951411764705881,-0.23931566428755743,-0.9709418174260521,181.0,171.0
Refrigerators,2019,28,8,19,1331.5736842105264,-0.23931566428755743,-0.9709418174260521,14.0,20.666666666666668
Smartwatches,2019,28,8,64,149.99640625,-0.23931566428755743,-0.9709418174260521,52.0,53.666666666666664
Washing machines,2019,28,8,48,368.50382978723405,-0.23931566428755743,-0.9709418174260521,49.0,51.0
Air conditioners,2019,28,9,28,657.1428571428571,-0.23931566428755743,-0.9709418174260521,39.0,32.0
Bluetooth Headphones,2019,28,9,40,102.48999999999998,-0.23931566428755743,-0.9709418174260521,41.0,44.333333333333336
Phone accessories,2019,28,9,175,3.4223275862068965,-0.23931566428755743,-0.9709418174260521,143.0,137.66666666666666
Phone cables,2019,28,9,162,12.88917808219178,-0.23931566428755743,-0.9709418174260521,184.0,177.66666666666666
Refrigerators,2019,28,9,24,1408.3291666666667,-0.23931566428755743,-0.9709418174260521,19.0,21.666666666666668
Smartwatches,2019,28,9,77,149.99636363636364,-0.23931566428755743,-0.9709418174260521,64.0,61.333333333333336
Washing machines,2019,28,9,35,373.422,-0.23931566428755743,-0.9709418174260521,48.0,48.0
Air conditioners,2019,28,10,36,647.2222222222222,-0.23931566428755743,-0.9709418174260521,28.0,31.333333333333332
Bluetooth Headphones,2019,28,10,42,102.67292682926829,-0.23931566428755743,-0.9709418174260521,40.0,40.666666666666664
Phone accessories,2019,28,10,147,3.3843298969072166,-0.23931566428755743,-0.9709418174260521,175.0,155.0
Phone cables,2019,28,10,174,12.859068322981367,-0.23931566428755743,-0.9709418174260521,162.0,175.66666666666666
Refrigerators,2019,28,10,23,1426.083043478261,-0.23931566428755743,-0.9709418174260521,24.0,19.0
Smartwatches,2019,28,10,59,149.99677966101694,-0.23931566428755743,-0.9709418174260521,77.0,64.33333333333333
Washing machines,2019,28,10,49,366.80106382978727,-0.23931566428755743,-0.9709418174260521,35.0,44.0
Air conditioners,2019,28,11,25,644.0,-0.23931566428755743,-0.9709418174260521,36.0,34.333333333333336
Bluetooth Headphones,2019,28,11,44,103.01325581395348,-0.23931566428755743,-0.9709418174260521,42.0,41.0
Phone accessories,2019,28,11,131,3.4716666666666667,-0.23931566428755743,-0.9709418174260521,147.0,155.0
Phone cables,2019,28,11,152,13.017625899280576,-0.23931566428755743,-0.9709418174260521,174.0,173.33333333333334
Refrigerators,2019,28,11,23,1304.3421739130433,-0.23931566428755743,-0.9709418174260521,23.0,22.0
Smartwatches,2019,28,11,57,149.99660714285713,-0.23931566428755743,-0.9709418174260521,59.0,66.66666666666667
Washing machines,2019,28,11,54,358.67283018867926,-0.23931566428755743,-0.9709418174260521,49.0,44.0
Air conditioners,2019,28,12,30,636.6666666666666,-0.23931566428755743,-0.9709418174260521,25.0,29.666666666666668
Bluetooth Headphones,2019,28,12,39,103.06692307692308,-0.23931566428755743,-0.9709418174260521,44.0,42.0
Phone accessories,2019,28,12,143,3.4063265306122448,-0.23931566428755743,-0.9709418174260521,131.0,151.0
Phone cables,2019,28,12,165,13.122903225806452,-0.23931566428755743,-0.9709418174260521,152.0,162.66666666666666
Refrigerators,2019,28,12,18,1272.216111111111,-0.23931566428755743,-0.9709418174260521,23.0,23.333333333333332
Smartwatches,2019,28,12,60,149.99733333333333,-0.23931566428755743,-0.9709418174260521,57.0,64.33333333333333
Washing machines,2019,28,12,56,368.92160714285717,-0.23931566428755743,-0.9709418174260521,54.0,46.0
Air conditioners,2019,28,13,29,651.7241379310345,-0.23931566428755743,-0.9709418174260521,30.0,30.333333333333332
Bluetooth Headphones,2019,28,13,41,102.42902439024391,-0.23931566428755743,-0.9709418174260521,39.0,41.666666666666664
Phone accessories,2019,28,13,141,3.4235,-0.23931566428755743,-0.9709418174260521,143.0,140.33333333333334
Phone cables,2019,28,13,166,13.196013071895425,-0.23931566428755743,-0.9709418174260521,165.0,163.66666666666666
Refrigerators,2019,28,13,31,1406.4474193548388,-0.23931566428755743,-0.9709418174260521,18.0,21.333333333333332
Smartwatches,2019,28,13,60,149.9968333333333,-0.23931566428755743,-0.9709418174260521,60.0,58.666666666666664
Washing machines,2019,28,13,55,358.72145454545455,-0.23931566428755743,-0.9709418174260521,56.0,53.0
Air conditioners,2019,28,14,27,655.5555555555555,-0.23931566428755743,-0.9709418174260521,29.0,28.0
Bluetooth Headphones,2019,28,14,52,102.2976923076923,-0.23931566428755743,-0.9709418174260521,41.0,41.333333333333336
Phone accessories,2019,28,14,119,3.415,-0.23931566428755743,-0.9709418174260521,141.0,138.33333333333334
Phone cables,2019,28,14,152,13.023333333333333,-0.23931566428755743,-0.9709418174260521,166.0,161.0
Refrigerators,2019,28,14,30,1349.995,-0.23931566428755743,-0.9709418174260521,31.0,24.0
Smartwatches,2019,28,14,62,149.99688524590164,-0.23931566428755743,-0.9709418174260521,60.0,59.0
Washing machines,2019,28,14,53,367.7298113207547,-0.23931566428755743,-0.9709418174260521,55.0,55.0
Air conditioners,2019,29,15,35,637.1428571428571,-0.3546048870425356,-0.9350162426854148,27.0,28.666666666666668
Bluetooth Headphones,2019,29,15,46,103.32333333333334,-0.3546048870425356,-0.9350162426854148,52.0,44.0
Phone accessories,2019,29,15,167,3.478938053097345,-0.3546048870425356,-0.9350162426854148,119.0,134.33333333333334
Phone cables,2019,29,15,190,12.99561403508772,-0.3546048870425356,-0.9350162426854148,152.0,161.0
Refrigerators,2019,29,15,24,1379.1620833333334,-0.3546048870425356,-0.9350162426854148,30.0,26.333333333333332
Smartwatches,2019,29,15,62,149.99709677419355,-0.3546048870425356,-0.9350162426854148,62.0,60.666666666666664
Washing machines,2019,29,15,49,362.44265306122446,-0.3546048870425356,-0.9350162426854148,53.0,54.666666666666664
Air conditioners,2019,29,16,41,646.3414634146342,-0.3546048870425356,-0.9350162426854148,35.0,30.333333333333332
Bluetooth Headphones,2019,29,16,39,101.78487179487179,-0.3546048870425356,-0.9350162426854148,46.0,46.333333333333336
Phone accessories,2019,29,16,156,3.4550943396226415,-0.3546048870425356,-0.9350162426854148,167.0,142.33333333333334
Phone cables,2019,29,16,167,13.12083870967742,-0.3546048870425356,-0.9350162426854148,190.0,169.33333333333334
Refrigerators,2019,29,16,20,1314.9945,-0.3546048870425356,-0.9350162426854148,24.0,28.333333333333332
Smartwatches,2019,29,16,51,149.99588235294118,-0.3546048870425356,-0.9350162426854148,62.0,61.333333333333336
Washing machines,2019,29,16,57,363.32719298245615,-0.3546048870425356,-0.9350162426854148,49.0,52.333333333333336
Air conditioners,2019,29,17,32,643.75,-0.3546048870425356,-0.9350162426854148,41.0,34.333333333333336
Bluetooth Headphones,2019,29,17,44,101.80818181818181,-0.3546048870425356,-0.9350162426854148,39.0,45.666666666666664
Phone accessories,2019,29,17,112,3.4307407407407404,-0.3546048870425356,-0.9350162426854148,156.0,147.33333333333334
Phone cables,2019,29,17,150,13.073478260869564,-0.3546048870425356,-0.9350162426854148,167.0,169.66666666666666
Refrigerators,2019,29,17,22,1381.8136363636365,-0.3546048870425356,-0.9350162426854148,20.0,24.666666666666668
Smartwatches,2019,29,17,52,149.9971153846154,-0.3546048870425356,-0.9350162426854148,51.0,58.333333333333336
Washing machines,2019,29,17,36,364.71555555555557,-0.3546048870425356,-0.9350162426854148,57.0,53.0
Air conditioners,2019,29,18,39,666.6666666666666,-0.3546048870425356,-0.9350162426854148,32.0,36.0
Bluetooth Headphones,2019,29,18,53,103.76358490566037,-0.3546048870425356,-0.9350162426854148,44.0,43.0
Phone accessories,2019,29,18,144,3.434495412844037,-0.3546048870425356,-0.9350162426854148,112.0,145.0
Phone cables,2019,29,18,176,12.876829268292681,-0.3546048870425356,-0.9350162426854148,150.0,169.0
Refrigerators,2019,29,18,23,1426.083043478261,-0.3546048870425356,-0.9350162426854148,22.0,22.0
Smartwatches,2019,29,18,66,149.99676923076925,-0.3546048870425356,-0.9350162426854148,52.0,55.0
Washing machines,2019,29,18,53,368.4835849056604,-0.3546048870425356,-0.9350162426854148,36.0,47.333333333333336
Air conditioners,2019,29,19,28,639.2857142857143,-0.3546048870425356,-0.9350162426854148,39.0,37.333333333333336
Bluetooth Headphones,2019,29,19,45,102.43444444444445,-0.3546048870425356,-0.9350162426854148,53.0,45.333333333333336
Phone accessories,2019,29,19,137,3.3855445544554454,-0.3546048870425356,-0.9350162426854148,144.0,137.33333333333334
Phone cables,2019,29,19,174,12.856329113924051,-0.3546048870425356,-0.9350162426854148,176.0,164.33333333333334
Refrigerators,2019,29,19,17,1329.4064705882354,-0.3546048870425356,-0.9350162426854148,23.0,21.666666666666668
Smartwatches,2019,29,19,48,149.99604166666668,-0.3546048870425356,-0.9350162426854148,66.0,56.333333333333336
Washing machines,2019,29,19,52,360.37826923076926,-0.3546048870425356,-0.9350162426854148,53.0,48.666666666666664
Air conditioners,2019,29,20,25,664.0,-0.3546048870425356,-0.9350162426854148,28.0,33.0
Bluetooth Headphones,2019,29,20,46,102.21222222222222,-0.3546048870425356,-0.9350162426854148,45.0,47.333333333333336
Phone accessories,2019,29,20,172,3.415,-0.3546048870425356,-0.9350162426854148,137.0,131.0
Phone cables,2019,29,20,173,13.105250000000002,-0.3546048870425356,-0.9350162426854148,174.0,166.66666666666666
Refrigerators,2019,29,20,26,1430.7653846153846,-0.3546048870425356,-0.9350162426854148,17.0,20.666666666666668
Smartwatches,2019,29,20,54,149.9977358490566,-0.3546048870425356,-0.9350162426854148,48.0,55.333333333333336
Washing machines,2019,29,20,40,368.2425,-0.3546048870425356,-0.9350162426854148,52.0,47.0
Air conditioners,2019,29,21,41,640.0,-0.3546048870425356,-0.9350162426854148,25.0,30.666666666666668
Bluetooth Headphones,2019,29,21,43,102.08302325581394,-0.3546048870425356,-0.9350162426854148,46.0,48.0
Phone accessories,2019,29,21,106,3.5146913580246912,-0.3546048870425356,-0.9350162426854148,172.0,151.0
Phone cables,2019,29,21,180,12.999696969696968,-0.3546048870425356,-0.9350162426854148,173.0,174.33333333333334
Refrigerators,2019,29,21,27,1570.3685185185184,-0.3546048870425356,-0.9350162426854148,26.0,22.0
Smartwatches,2019,29,21,57,149.99607142857144,-0.3546048870425356,-0.9350162426854148,54.0,56.0
Washing machines,2019,29,21,53,376.2205660377358,-0.3546048870425356,-0.9350162426854148,40.0,48.333333333333336
Air conditioners,2019,30,22,42,650.0,-0.46472317204376806,-0.8854560256532101,41.0,31.333333333333332
Bluetooth Headphones,2019,30,22,46,101.7291304347826,-0.46472317204376806,-0.8854560256532101,43.0,44.666666666666664
Phone accessories,2019,30,22,138,3.4269158878504675,-0.46472317204376806,-0.8854560256532101,106.0,138.33333333333334
Phone cables,2019,30,22,171,13.00281045751634,-0.46472317204376806,-0.8854560256532101,180.0,175.66666666666666
Refrigerators,2019,30,22,18,1311.1055555555556,-0.46472317204376806,-0.8854560256532101,27.0,23.333333333333332
Smartwatches,2019,30,22,69,149.9963768115942,-0.46472317204376806,-0.8854560256532101,57.0,53.0
Washing machines,2019,30,22,62,352.12524590163935,-0.46472317204376806,-0.8854560256532101,53.0,48.333333333333336
Air conditioners,2019,30,23,26,630.7692307692307,-0.46472317204376806,-0.8854560256532101,42.0,36.0
Bluetooth Headphones,2019,30,23,38,103.1478947368421,-0.46472317204376806,-0.8854560256532101,46.0,45.0
Phone accessories,2019,30,23,139,3.406826923076923,-0.46472317204376806,-0.8854560256532101,138.0,138.66666666666666
Phone cables,2019,30,23,159,12.869424460431654,-0.46472317204376806,-0.8854560256532101,171.0,174.66666666666666
Refrigerators,2019,30,23,21,1366.661904761905,-0.46472317204376806,-0.8854560256532101,18.0,23.666666666666668
Smartwatches,2019,30,23,51,149.9968,-0.46472317204376806,-0.8854560256532101,69.0,60.0
Washing machines,2019,30,23,44,364.53977272727275,-0.46472317204376806,-0.8854560256532101,62.0,51.666666666666664
Air conditioners,2019,30,24,33,639.3939393939394,-0.46472317204376806,-0.8854560256532101,26.0,36.333333333333336
Bluetooth Headphones,2019,30,24,45,101.35363636363635,-0.46472317204376806,-0.8854560256532101,38.0,42.333333333333336
Phone accessories,2019,30,24,134,3.496565656565657,-0.46472317204376806,-0.8854560256532101,139.0,127.66666666666667
Phone cables,2019,30,24,147,13.173235294117646,-0.46472317204376806,-0.8854560256532101,159.0,170.0
Refrigerators,2019,30,24,23,1365.212608695652,-0.46472317204376806,-0.8854560256532101,21.0,22.0
Smartwatches,2019,30,24,58,149.99603448275863,-0.46472317204376806,-0.8854560256532101,51.0,59.0
Washing machines,2019,30,24,43,362.5520930232558,-0.46472317204376806,-0.8854560256532101,44.0,53.0
Air conditioners,2019,30,25,26,646.1538461538462,-0.46472317204376806,-0.8854560256532101,33.0,33.666666666666664
Bluetooth Headphones,2019,30,25,42,101.18047619047618,-0.46472317204376806,-0.8854560256532101,45.0,43.0
Phone accessories,2019,30,25,143,3.4030841121495325,-0.46472317204376806,-0.8854560256532101,134.0,137.0
Phone cables,2019,30,25,194,13.017272727272728,-0.46472317204376806,-0.8854560256532101,147.0,159.0
Refrigerators,2019,30,25,17,1288.229411764706,-0.46472317204376806,-0.8854560256532101,23.0,20.666666666666668
Smartwatches,2019,30,25,61,149.99688524590164,-0.46472317204376806,-0.8854560256532101,58.0,59.333333333333336
Washing machines,2019,30,25,53,362.4458490566038,-0.46472317204376806,-0.8854560256532101,43.0,49.666666666666664
Air conditioners,2019,30,26,35,637.1428571428571,-0.46472317204376806,-0.8854560256532101,26.0,28.333333333333332
Bluetooth Headphones,2019,30,26,48,102.75595744680851,-0.46472317204376806,-0.8854560256532101,42.0,41.666666666666664
Phone accessories,2019,30,26,189,3.4355645161290322,-0.46472317204376806,-0.8854560256532101,143.0,138.66666666666666
Phone cables,2019,30,26,176,13.036666666666667,-0.46472317204376806,-0.8854560256532101,194.0,166.66666666666666
Refrigerators,2019,30,26,16,1174.9925,-0.46472317204376806,-0.8854560256532101,17.0,20.333333333333332
Smartwatches,2019,30,26,51,149.9966,-0.46472317204376806,-0.8854560256532101,61.0,56.666666666666664
Washing machines,2019,30,26,42,362.3747619047619,-0.46472317204376806,-0.8854560256532101,53.0,46.666666666666664
Air conditioners,2019,30,27,35,660.0,-0.46472317204376806,-0.8854560256532101,35.0,31.333333333333332
Bluetooth Headphones,2019,30,27,44,101.35363636363635,-0.46472317204376806,-0.8854560256532101,48.0,45.0
Phone accessories,2019,30,27,132,3.3441666666666667,-0.46472317204376806,-0.8854560256532101,189.0,155.33333333333334
Phone cables,2019,30,27,162,13.041972789115645,-0.46472317204376806,-0.8854560256532101,176.0,172.33333333333334
Refrigerators,2019,30,27,18,1388.8844444444444,-0.46472317204376806,-0.8854560256532101,16.0,18.666666666666668
Smartwatches,2019,30,27,60,149.99633333333335,-0.46472317204376806,-0.8854560256532101,51.0,56.666666666666664
Washing machines,2019,30,27,46,358.9071739130435,-0.46472317204376806,-0.8854560256532101,42.0,46.0
Air conditioners,2019,30,28,43,653.4883720930233,-0.46472317204376806,-0.8854560256532101,35.0,32.0
Bluetooth Headphones,2019,30,28,51,101.55862745098038,-0.46472317204376806,-0.8854560256532101,44.0,44.666666666666664
Phone accessories,2019,30,28,139,3.415,-0.46472317204376806,-0.8854560256532101,132.0,154.66666666666666
Phone cables,2019,30,28,172,12.933170731707317,-0.46472317204376806,-0.8854560256532101,162.0,177.33333333333334
Refrigerators,2019,30,28,18,1349.995,-0.46472317204376806,-0.8854560256532101,18.0,17.0
Smartwatches,2019,30,28,59,149.99689655172412,-0.46472317204376806,-0.8854560256532101,60.0,57.333333333333336
Washing machines,2019,30,28,50,357.3944,-0.46472317204376806,-0.8854560256532101,46.0,47.0
Air conditioners,2019,31,1,28,653.5714285714286,-0.5680647467311556,-0.8229838658936565,43.0,37.666666666666664
Bluetooth Headphones,2019,31,1,34,103.51941176470588,-0.5680647467311556,-0.8229838658936565,51.0,47.666666666666664
Phone accessories,2019,31,1,125,3.3278205128205127,-0.5680647467311556,-0.8229838658936565,139.0,153.33333333333334
Phone cables,2019,31,1,129,12.814666666666666,-0.5680647467311556,-0.8229838658936565,172.0,170.0
Refrigerators,2019,31,1,17,1535.2917647058823,-0.5680647467311556,-0.8229838658936565,18.0,17.333333333333332
Smartwatches,2019,31,1,51,149.99607843137255,-0.5680647467311556,-0.8229838658936565,59.0,56.666666666666664
Washing machines,2019,31,1,40,363.494,-0.5680647467311556,-0.8229838658936565,50.0,46.0
Air conditioners,2019,31,2,48,643.75,-0.5680647467311556,-0.8229838658936565,28.0,35.333333333333336
Bluetooth Headphones,2019,31,2,35,103.41857142857141,-0.5680647467311556,-0.8229838658936565,34.0,43.0
Phone accessories,2019,31,2,118,3.4610843373493974,-0.5680647467311556,-0.8229838658936565,125.0,132.0
Phone cables,2019,31,2,154,13.047021276595745,-0.5680647467311556,-0.8229838658936565,129.0,154.33333333333334
Refrigerators,2019,31,2,12,1174.9925,-0.5680647467311556,-0.8229838658936565,17.0,17.666666666666668
Smartwatches,2019,31,2,34,149.9979411764706,-0.5680647467311556,-0.8229838658936565,51.0,56.666666666666664
Washing machines,2019,31,2,36,360.5497222222223,-0.5680647467311556,-0.8229838658936565,40.0,45.333333333333336
Air conditioners,2019,31,3,28,650.0,-0.5680647467311556,-0.8229838658936565,48.0,39.666666666666664
Bluetooth Headphones,2019,31,3,46,101.99000000000001,-0.5680647467311556,-0.8229838658936565,35.0,40.0
Phone accessories,2019,31,3,112,3.3932051282051283,-0.5680647467311556,-0.8229838658936565,118.0,127.33333333333333
Phone cables,2019,31,3,115,12.943271028037383,-0.5680647467311556,-0.8229838658936565,154.0,151.66666666666666
Refrigerators,2019,31,3,24,1291.6608333333334,-0.5680647467311556,-0.8229838658936565,12.0,15.666666666666666
Smartwatches,2019,31,3,43,149.99571428571429,-0.5680647467311556,-0.8229838658936565,34.0,48.0
